# Time(ps) T_C60(K) T_water(K)
29.199999999999999289 0 298.94138721718474017
29.300000000000000711 0 295.34417294492669726
29.399999999999998579 0 303.0573880005213141
29.5 0 289.1137627121373157
29.600000000000001421 0 288.62168888897724628
29.699999999999999289 0 300.45510581081015289
29.800000000000000711 0 305.62230219782929908
29.899999999999998579 0 295.33205039162817229
30 0 296.6938470565693251
30.100000000000001421 0 304.60115803850953853
30.199999999999999289 0 304.81864819271794431
30.300000000000000711 0 319.1779831652470989
30.399999999999998579 0 289.33012723614331208
30.5 0 301.04950426753657666
30.600000000000001421 0 306.73502081722682533
30.699999999999999289 0 308.97709559939329438
30.800000000000000711 0 305.85885709457448911
30.899999999999998579 0 292.85433606794299521
31 0 292.44283968123789919
31.100000000000001421 0 309.92677367319458881
31.199999999999999289 0 299.16819865765506847
31.300000000000000711 0 318.25957033480477776
31.399999999999998579 0 310.92233136578761332
31.5 0 302.84848207170136902
31.600000000000001421 0 294.10916799575664982
31.699999999999999289 0 303.14754748472159918
31.800000000000000711 0 322.62699286595699277
31.899999999999998579 0 307.93736869404409617
32 0 294.87916354430194588
32.100000000000001421 0 298.69224374930627164
32.200000000000002842 0 300.47863815145706212
32.299999999999997158 0 293.62466675488036572
32.399999999999998579 0 294.4163056508198224
32.5 0 308.25020622443639695
32.600000000000001421 0 304.69202370945606617
32.700000000000002842 0 304.64854112667444497
32.799999999999997158 0 304.3218260826461119
32.899999999999998579 0 293.32027352518133512
33 0 298.17506204940406178
33.100000000000001421 0 287.9571978735540938
33.200000000000002842 0 290.9550535658439685
33.299999999999997158 0 287.88867158438711158
33.399999999999998579 0 298.25447631798664361
33.5 0 301.88941455196447805
33.600000000000001421 0 309.15411157847910317
33.700000000000002842 0 285.50837745408693991
33.799999999999997158 0 290.4224974385601854
33.899999999999998579 0 297.31772472242914773
34 0 304.44509705063859428
34.100000000000001421 0 300.84721494175153111
34.200000000000002842 0 313.27461585569398039
34.299999999999997158 0 298.36727405891082299
34.399999999999998579 0 298.75404521215193654
34.5 0 302.02253451833053077
34.600000000000001421 0 308.98458519642622377
34.700000000000002842 0 293.16824287372901381
34.799999999999997158 0 292.1961724027766536
34.899999999999998579 0 287.36316625570725591
35 0 295.68736311046842502
35.100000000000001421 0 301.11694701023810694
35.200000000000002842 0 301.30064906521465673
35.299999999999997158 0 295.43219386532337012
35.399999999999998579 0 293.70927116037739779
35.5 0 296.89337215074380083
35.600000000000001421 0 303.36803235133567114
35.700000000000002842 0 302.05179026583829227
35.799999999999997158 0 304.4595307801519084
35.899999999999998579 0 298.0586884993330159
36 0 288.32142684517623366
36.100000000000001421 0 305.18922805003262511
36.200000000000002842 0 300.846311545084518
36.299999999999997158 0 296.47582041466574765
36.399999999999998579 0 295.37002903573505819
36.5 0 292.28974562548552285
36.600000000000001421 0 297.34368636547367259
36.700000000000002842 0 315.45245385677736749
36.799999999999997158 0 296.77580875130217919
36.899999999999998579 0 300.70594293079534509
37 0 296.12648027376172877
37.100000000000001421 0 295.56602439389052961
37.200000000000002842 0 294.11910118979039908
37.299999999999997158 0 292.53221537381864437
37.399999999999998579 0 300.83995809791457532
37.5 0 294.206558838842966
37.600000000000001421 0 286.21796684923117482
37.700000000000002842 0 305.83597712772041177
37.799999999999997158 0 304.72767389344551248
37.899999999999998579 0 302.04915895820511196
38 0 304.57781521074127795
38.100000000000001421 0 302.93598901757621888
38.200000000000002842 0 294.6664984187912637
38.299999999999997158 0 302.98171519859897671
38.399999999999998579 0 303.56892655262015523
38.5 0 288.38689063780788047
38.600000000000001421 0 291.97320121029525808
38.700000000000002842 0 303.56162690209731636
38.799999999999997158 0 303.50513397229451584
38.899999999999998579 0 296.00168144171146878
39 0 295.16826147004871927
39.100000000000001421 0 302.41766531123266759
39.200000000000002842 0 308.37887711787328726
39.299999999999997158 0 299.606595455188085
39.399999999999998579 0 308.12344552207196102
39.5 0 297.03390139863410013
39.600000000000001421 0 294.79467066787469776
39.700000000000002842 0 301.1239601464911857
39.799999999999997158 0 292.31690834260820111
39.899999999999998579 0 293.06078938736618511
40 0 298.64267050167495654
40.100000000000001421 0 295.5238650413217556
40.200000000000002842 0 304.42181588487233057
40.299999999999997158 0 296.58055754354495548
40.399999999999998579 0 287.82363366173836994
40.5 0 295.81055404979218793
40.600000000000001421 0 309.92744662734276062
40.700000000000002842 0 303.52691704915281434
40.799999999999997158 0 292.31072192406969634
40.899999999999998579 0 295.50614242823525046
41 0 295.88656953693970308
41.100000000000001421 0 298.22902192074803907
41.200000000000002842 0 300.47603961107216719
41.299999999999997158 0 295.29427267231932319
41.399999999999998579 0 307.74800464961623447
41.5 0 301.0292793895274599
41.600000000000001421 0 313.65566671717004965
41.700000000000002842 0 304.35293222522233236
41.799999999999997158 0 293.73495765652074851
41.899999999999998579 0 294.97224198553999486
42 0 292.74663209011271192
42.100000000000001421 0 295.36753245127204082
42.200000000000002842 0 320.04306475454421843
42.299999999999997158 0 297.49589214825181216
42.399999999999998579 0 299.26799623487761437
42.5 0 292.01242386719911792
42.600000000000001421 0 297.63863665297492389
42.700000000000002842 0 315.43220344605555283
42.799999999999997158 0 306.70428782880100016
42.899999999999998579 0 295.16711445183079832
43 0 299.87866078764392341
43.100000000000001421 0 305.64986321634739852
43.200000000000002842 0 307.92489999865301797
43.299999999999997158 0 304.2731916851618621
43.399999999999998579 0 304.18566347276026818
43.5 0 300.97134591921127367
43.600000000000001421 0 294.73573569414230633
43.700000000000002842 0 301.71316900247222748
43.799999999999997158 0 305.24344296544421695
43.899999999999998579 0 314.94681967507335685
44 0 308.3730541247254564
44.100000000000001421 0 311.86458018549632243
44.200000000000002842 0 298.1728164317717642
44.299999999999997158 0 313.07713564594769196
44.399999999999998579 0 297.41351518068461246
44.5 0 298.41921447045393734
44.600000000000001421 0 301.38267345636290884
44.700000000000002842 0 290.04741444743024203
44.799999999999997158 0 280.97865398631108746
44.899999999999998579 0 297.63910160474506483
45 0 300.50637214764338978
45.100000000000001421 0 300.76965537951292617
45.200000000000002842 0 298.72148592095555841
45.299999999999997158 0 304.62986365784200871
45.399999999999998579 0 304.69640878310798371
45.5 0 306.69850611631051152
45.600000000000001421 0 303.58429838891146346
45.700000000000002842 0 290.07702099026704445
45.799999999999997158 0 296.50801628703294455
45.899999999999998579 0 304.89099018285975262
46 0 308.5343812712673639
46.100000000000001421 0 319.3976257872586757
46.200000000000002842 0 303.59884666950341625
46.299999999999997158 0 304.33662222984980872
46.399999999999998579 0 289.04727183049601535
46.5 0 298.36823731459719511
46.600000000000001421 0 299.19241448287152707
46.700000000000002842 0 307.53042849566264749
46.799999999999997158 0 305.73910644726731789
46.899999999999998579 0 290.82353959201299176
47 0 296.68496709436197989
47.100000000000001421 0 288.88937324106768756
47.200000000000002842 0 308.51449002364694252
47.299999999999997158 0 307.31462789240953271
47.399999999999998579 0 300.26976724496779525
47.5 0 297.89628544909032826
47.600000000000001421 0 297.51456318109552512
47.700000000000002842 0 298.5494108546587313
47.799999999999997158 0 304.13768248452527132
47.899999999999998579 0 311.42657119205131266
48 0 302.79448990838801592
48.100000000000001421 0 299.16695523355321029
48.200000000000002842 0 291.5770465784809744
48.299999999999997158 0 297.97055792145425812
48.399999999999998579 0 309.29780449405609488
48.5 0 309.30600239387484862
48.600000000000001421 0 307.26569611486718259
48.700000000000002842 0 310.13317311799869458
48.799999999999997158 0 313.66353497250139526
48.899999999999998579 0 298.56477893334624696
49 0 301.96365780329620065
49.100000000000001421 0 281.10952389097332116
49.200000000000002842 0 291.58048593672418747
49.299999999999997158 0 300.71177476577594234
49.399999999999998579 0 292.56968241782408313
49.5 0 314.51775001533587783
49.600000000000001421 0 292.29333334856318061
49.700000000000002842 0 309.35589012087746141
49.799999999999997158 0 312.50090733708549351
49.899999999999998579 0 297.38192306455567859
50 0 292.0370616811459854
50.100000000000001421 0 290.47676881250544056
50.200000000000002842 0 289.57103236072009622
50.299999999999997158 0 316.16478571401290765
50.399999999999998579 0 291.06227503920700883
50.5 0 300.94601186317055408
50.600000000000001421 0 300.84445594953365344
50.700000000000002842 0 310.29826433232460658
50.799999999999997158 0 327.61549271164358288
50.899999999999998579 0 307.03014615013029243
51 0 304.43115888700293681
51.100000000000001421 0 292.14209195498301597
51.200000000000002842 0 304.93210138820512611
51.299999999999997158 0 307.10358757483453473
51.399999999999998579 0 306.89897303322447897
51.5 0 300.54126925713495666
51.600000000000001421 0 280.08681157691552244
51.700000000000002842 0 299.59004771822998237
51.799999999999997158 0 294.49514168890789279
51.899999999999998579 0 303.78405137980053041
52 0 311.16574709539059995
52.100000000000001421 0 310.15943458767736729
52.200000000000002842 0 295.1255005715452171
52.299999999999997158 0 303.71557370946720766
52.399999999999998579 0 296.73360992754459176
52.5 0 290.91704669024164787
52.600000000000001421 0 289.27000819851610913
52.700000000000002842 0 294.63007029791663172
52.799999999999997158 0 306.34543950379281796
52.899999999999998579 0 302.64542182755337763
53 0 295.36750995151669485
53.100000000000001421 0 291.91289693753043366
53.200000000000002842 0 301.84854585188878673
53.299999999999997158 0 299.77493405185003894
53.399999999999998579 0 307.39476098303481422
53.5 0 292.42148430827489847
53.600000000000001421 0 298.40879448179384781
53.700000000000002842 0 298.21617553512135146
53.799999999999997158 0 301.10802605181015679
53.899999999999998579 0 298.62453002624391729
54 0 303.20729701980138771
54.100000000000001421 0 300.21811003680585372
54.200000000000002842 0 300.76805320430514712
54.299999999999997158 0 308.16577836053374995
54.399999999999998579 0 285.65484394218464104
54.5 0 288.33943926613608255
54.600000000000001421 0 297.26961718289305736
54.700000000000002842 0 310.08607851300286029
54.799999999999997158 0 300.78593669347583273
54.899999999999998579 0 301.68146414661953258
55 0 290.05396062962103088
55.100000000000001421 0 293.71646414777495693
55.200000000000002842 0 300.62304610251857184
55.299999999999997158 0 308.43421512459394762
55.399999999999998579 0 301.40288304307949829
55.5 0 301.94506240789530693
55.600000000000001421 0 300.17997336116854967
55.700000000000002842 0 287.92437107904430604
55.799999999999997158 0 308.98535209126276868
55.899999999999998579 0 300.51653366622770136
56 0 304.2847467341915717
56.100000000000001421 0 315.15725773221032568
56.200000000000002842 0 316.99416951154654498
56.299999999999997158 0 320.18486070643740504
56.399999999999998579 0 298.12756234009373202
56.5 0 300.2097574834276088
56.600000000000001421 0 298.98405720240725714
56.700000000000002842 0 295.94855931960364614
56.799999999999997158 0 290.72501273581957548
56.899999999999998579 0 292.97516725710022456
57 0 306.20245864490414078
57.100000000000001421 0 300.26412329908885113
57.200000000000002842 0 295.26350338174910348
57.299999999999997158 0 290.78277212355777692
57.399999999999998579 0 292.51580940847446755
57.5 0 296.65723428171042997
57.600000000000001421 0 291.84745400277387262
57.700000000000002842 0 297.437641628433596
57.799999999999997158 0 307.10398926418292831
57.899999999999998579 0 314.93286941926618283
58 0 298.33410711137537419
58.100000000000001421 0 296.45706243312059769
58.200000000000002842 0 297.32059517084434219
58.299999999999997158 0 305.88385061166042078
58.399999999999998579 0 291.94883295288599356
58.5 0 310.06439814051867643
58.600000000000001421 0 317.3107734749378892
58.700000000000002842 0 307.49535472294058991
58.799999999999997158 0 296.07167466863029404
58.899999999999998579 0 294.82719618388171057
59 0 302.80766193218710214
59.100000000000001421 0 306.64724257342493274
59.200000000000002842 0 300.24522878646541812
59.299999999999997158 0 297.18039297373013596
59.399999999999998579 0 294.6241098519074626
59.5 0 307.70256540282116475
59.600000000000001421 0 309.50926117983135555
59.700000000000002842 0 311.22653395394837617
59.799999999999997158 0 306.19605793337382238
59.899999999999998579 0 292.77649437949133926
60 0 290.85438639590182675
60.100000000000001421 0 312.53537316678273328
60.200000000000002842 0 288.78299483553604432
60.299999999999997158 0 304.07131316021752809
60.399999999999998579 0 291.84004019927374429
60.5 0 303.1655390686884175
60.600000000000001421 0 307.61923328704415326
60.700000000000002842 0 300.91382456440561555
60.799999999999997158 0 305.38892161115830959
60.899999999999998579 0 307.02413424291324873
61 0 290.20347648510119143
61.100000000000001421 0 292.72627936302359331
61.200000000000002842 0 299.63560990080020474
61.299999999999997158 0 312.36263256330948934
61.399999999999998579 0 297.8466668320700137
61.5 0 298.55578616282230087
61.600000000000001421 0 291.5190400305226035
61.700000000000002842 0 298.29523316059447779
61.799999999999997158 0 295.74803673932098036
61.899999999999998579 0 297.7977121537281846
62 0 303.34404514419935595
62.100000000000001421 0 298.56859312403247486
62.200000000000002842 0 314.78886437400393561
62.299999999999997158 0 299.75884193482193041
62.399999999999998579 0 299.23837497998545132
62.5 0 303.53324155010966479
62.600000000000001421 0 308.67063015356404776
62.700000000000002842 0 298.19413972022243797
62.799999999999997158 0 296.7684043663225566
62.899999999999998579 0 299.98855239444969811
63 0 309.21854035939907135
63.100000000000001421 0 300.04390636170040807
63.200000000000002842 0 287.62238124648405346
63.299999999999997158 0 298.10490758875977235
63.399999999999998579 0 307.42691736245598122
63.5 0 302.68483159777724723
63.600000000000001421 0 303.19406591895261727
63.700000000000002842 0 310.10494240608909422
63.799999999999997158 0 300.69803680583072492
63.899999999999998579 0 305.17949608515112914
64 0 306.40823941595874658
64.099999999999994316 0 304.44176657985076417
64.200000000000002842 0 296.8330186351397515
64.299999999999997158 0 299.8860368578908151
64.400000000000005684 0 302.22802912846640311
64.5 0 297.3069705960440956
64.599999999999994316 0 303.51082768905342846
64.700000000000002842 0 320.08179686413757281
64.799999999999997158 0 297.59700357762267231
64.900000000000005684 0 297.31637218228001984
65 0 306.41496493762838327
65.099999999999994316 0 308.47393736193316727
65.200000000000002842 0 301.18218296918075794
65.299999999999997158 0 300.33912764606213841
65.400000000000005684 0 291.97640889787021479
65.5 0 289.71417680399520123
65.599999999999994316 0 299.78774653695836605
65.700000000000002842 0 302.56999603939459575
65.799999999999997158 0 305.47336599411812585
65.900000000000005684 0 299.95581251478409968
66 0 300.19198354816666097
66.099999999999994316 0 298.17914944521447751
66.200000000000002842 0 296.14183991572599552
66.299999999999997158 0 314.61039972410054588
66.400000000000005684 0 310.87402499396097255
66.5 0 298.11879816236643137
66.599999999999994316 0 301.32289066625770602
66.700000000000002842 0 300.32099092252593664
66.799999999999997158 0 296.15884107628278343
66.900000000000005684 0 283.59132915118902929
67 0 297.0303531685199232
67.099999999999994316 0 304.22577643183245755
67.200000000000002842 0 294.58852133126856643
67.299999999999997158 0 302.3849061320833016
67.400000000000005684 0 305.28052683140458612
67.5 0 298.74048089144412188
67.599999999999994316 0 312.98307539136482092
67.700000000000002842 0 298.39484858747294993
67.799999999999997158 0 294.43071964459772971
67.900000000000005684 0 295.48783824087399807
68 0 296.24958303910744917
68.099999999999994316 0 309.17700545251642552
68.200000000000002842 0 295.73134276650023367
68.299999999999997158 0 291.47778870436178522
68.400000000000005684 0 293.47307305119613829
68.5 0 295.95509803334920207
68.599999999999994316 0 285.20298272760811642
68.700000000000002842 0 297.20179985744084661
68.799999999999997158 0 301.65450277406381474
68.900000000000005684 0 295.3029133136129758
69 0 308.05111530205522286
69.099999999999994316 0 297.98869198575124528
69.200000000000002842 0 295.5992931243480939
69.299999999999997158 0 302.25909982632322226
69.400000000000005684 0 300.38396327242264761
69.5 0 291.65220981503159692
69.599999999999994316 0 290.31018785605692756
69.700000000000002842 0 293.00316135580999344
69.799999999999997158 0 292.23533320940128988
69.900000000000005684 0 310.44774087526371886
70 0 308.49973786493836769
70.099999999999994316 0 291.73261753800812812
70.200000000000002842 0 284.82127865790198484
70.299999999999997158 0 296.23628531726586743
70.400000000000005684 0 298.51662996952381945
70.5 0 300.46503817789994173
70.599999999999994316 0 311.22339947240811853
70.700000000000002842 0 314.4323267659344765
70.799999999999997158 0 294.65258747768308467
70.900000000000005684 0 293.39377392689306134
71 0 293.62019613478207702
71.099999999999994316 0 290.65726294913764605
71.200000000000002842 0 284.63279521915956138
71.299999999999997158 0 296.16483672803343552
71.400000000000005684 0 299.92463805727771842
71.5 0 304.72152707124990911
71.599999999999994316 0 297.66160095149643894
71.700000000000002842 0 291.76164208389985788
71.799999999999997158 0 302.79495053126777293
71.900000000000005684 0 308.85487606987976505
72 0 300.52859700157387124
72.099999999999994316 0 293.9457760636910848
72.200000000000002842 0 305.10845402821854577
72.299999999999997158 0 307.38356685539804403
72.400000000000005684 0 298.97936856467066491
72.5 0 297.02619522830502774
72.599999999999994316 0 288.70280594808116348
72.700000000000002842 0 302.69121582391949232
72.799999999999997158 0 304.75097501000823286
72.900000000000005684 0 303.00020244355641807
73 0 304.77789389508961904
73.099999999999994316 0 290.50519845413612074
73.200000000000002842 0 299.47523679513335537
73.299999999999997158 0 301.43427057088160836
73.400000000000005684 0 290.36547986377956931
73.5 0 311.467026733244154
73.599999999999994316 0 315.55113386034349787
73.700000000000002842 0 297.64005078295531348
73.799999999999997158 0 304.38729240565379541
73.900000000000005684 0 299.46561491627443274
74 0 309.49242558736830233
74.099999999999994316 0 289.16849389653924618
74.200000000000002842 0 292.72889491729779365
