# TimeStep Temp Press PotEng KinEng Volume Density
3100 300.06 -88.64 -20894.13 3350.00 54000.00 1.0475
3200 300.06 -88.60 -20894.09 3350.00 54000.00 1.0475
3300 300.06 -88.56 -20894.04 3350.00 54000.00 1.0475
3400 300.06 -88.53 -20894.01 3350.00 54000.00 1.0475
3500 300.06 -88.50 -20893.97 3350.00 54000.00 1.0475
3600 300.06 -88.48 -20893.94 3350.00 54000.00 1.0475
3700 300.06 -88.45 -20893.92 3350.00 54000.00 1.0475
3800 300.06 -88.44 -20893.90 3350.00 54000.00 1.0475
3900 300.06 -88.42 -20893.87 3350.00 54000.00 1.0475
4000 300.06 -88.40 -20893.85 3350.00 54000.00 1.0475
4100 300.06 -88.39 -20893.84 3350.00 54000.00 1.0475
4200 300.06 -88.37 -20893.82 3350.00 54000.00 1.0475
4300 300.06 -88.36 -20893.81 3350.00 54000.00 1.0475
4400 300.06 -88.35 -20893.80 3350.00 54000.00 1.0475
4500 300.06 -88.34 -20893.79 3350.00 54000.00 1.0475
4600 300.06 -88.33 -20893.79 3350.00 54000.00 1.0475
4700 300.06 -88.33 -20893.78 3350.00 54000.00 1.0475
4800 300.06 -88.32 -20893.77 3350.00 54000.00 1.0475
4900 300.06 -88.31 -20893.76 3350.00 54000.00 1.0475
5000 300.06 -88.31 -20893.76 3350.00 54000.00 1.0475
5100 300.06 -88.30 -20893.75 3350.00 54000.00 1.0475
5200 300.06 -88.30 -20893.74 3350.00 54000.00 1.0475
5300 300.06 -88.29 -20893.73 3350.00 54000.00 1.0475
5400 300.06 -88.29 -20893.72 3350.00 54000.00 1.0475
5500 300.06 -88.28 -20893.72 3350.00 54000.00 1.0475
5600 300.06 -88.27 -20893.72 3350.00 54000.00 1.0475
5700 300.06 -88.27 -20893.71 3350.00 54000.00 1.0475
5800 300.06 -88.27 -20893.71 3350.00 54000.00 1.0475
5900 300.06 -88.26 -20893.70 3350.00 54000.00 1.0475
6000 300.06 -88.26 -20893.70 3350.00 54000.00 1.0475
6100 300.06 -88.26 -20893.70 3350.00 54000.00 1.0475
6200 300.06 -88.25 -20893.69 3350.00 54000.00 1.0475
6300 300.06 -88.25 -20893.69 3350.00 54000.00 1.0475
6400 300.06 -88.25 -20893.69 3350.00 54000.00 1.0475
6500 300.06 -88.25 -20893.69 3350.00 54000.00 1.0475
6600 300.06 -88.25 -20893.69 3350.00 54000.00 1.0475
6700 300.06 -88.25 -20893.69 3350.00 54000.00 1.0475
6800 300.06 -88.25 -20893.69 3350.00 54000.00 1.0475
6900 300.06 -88.24 -20893.69 3350.00 54000.00 1.0475
7000 300.06 -88.24 -20893.68 3350.00 54000.00 1.0475
7100 300.06 -88.24 -20893.68 3350.00 54000.00 1.0475
7200 300.06 -88.24 -20893.68 3350.00 54000.00 1.0475
7300 300.06 -88.23 -20893.68 3350.00 54000.00 1.0475
7400 300.06 -88.23 -20893.68 3350.00 54000.00 1.0475
7500 300.06 -88.23 -20893.67 3350.00 54000.00 1.0475
7600 300.06 -88.23 -20893.67 3350.00 54000.00 1.0475
7700 300.06 -88.23 -20893.67 3350.00 54000.00 1.0475
7800 300.06 -88.23 -20893.67 3350.00 54000.00 1.0475
7900 300.06 -88.23 -20893.67 3350.00 54000.00 1.0475
8000 300.06 -88.23 -20893.67 3350.00 54000.00 1.0475
8100 300.06 -88.23 -20893.67 3350.00 54000.00 1.0475
8200 300.06 -88.22 -20893.67 3350.00 54000.00 1.0475
8300 300.06 -88.22 -20893.67 3350.00 54000.00 1.0475
8400 300.06 -88.22 -20893.67 3350.00 54000.00 1.0475
8500 300.06 -88.22 -20893.67 3350.00 54000.00 1.0475
8600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
8700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
8800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
8900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
9000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
9100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
9200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
9300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
9400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
9500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
9600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
9700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
9800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
9900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
10000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
10100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
10200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
10300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
10400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
10500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
10600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
10700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
10800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
10900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
11000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
11100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
11200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
11300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
11400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
11500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
11600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
11700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
11800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
11900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
12000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
12100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
12200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
12300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
12400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
12500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
12600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
12700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
12800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
12900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
13000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
13100 300.06 -88.22 -20893.65 3350.00 54000.00 1.0475
13200 300.06 -88.22 -20893.65 3350.00 54000.00 1.0475
13300 300.06 -88.22 -20893.65 3350.00 54000.00 1.0475
13400 300.06 -88.22 -20893.65 3350.00 54000.00 1.0475
13500 300.06 -88.22 -20893.65 3350.00 54000.00 1.0475
13600 300.06 -88.22 -20893.65 3350.00 54000.00 1.0475
13700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
13800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
13900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
14000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
14100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
14200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
14300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
14400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
14500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
14600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
14700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
14800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
14900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
15000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
15100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
15200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
15300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
15400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
15500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
15600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
15700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
15800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
15900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
16000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
16100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
16200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
16300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
16400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
16500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
16600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
16700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
16800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
16900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
17000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
17100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
17200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
17300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
17400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
17500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
17600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
17700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
17800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
17900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
18000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
18100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
18200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
18300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
18400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
18500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
18600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
18700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
18800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
18900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
19000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
19100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
19200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
19300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
19400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
19500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
19600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
19700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
19800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
19900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
20000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
20100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
20200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
20300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
20400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
20500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
20600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
20700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
20800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
20900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
21000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
21100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
21200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
21300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
21400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
21500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
21600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
21700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
21800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
21900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
22000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
22100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
22200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
22300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
22400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
22500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
22600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
22700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
22800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
22900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
23000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
23100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
23200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
23300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
23400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
23500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
23600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
23700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
23800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
23900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
24000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
24100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
24200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
24300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
24400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
24500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
24600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
24700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
24800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
24900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
25000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
25100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
25200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
25300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
25400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
25500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
25600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
25700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
25800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
25900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
26000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
26100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
26200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
26300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
26400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
26500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
26600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
26700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
26800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
26900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
27000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
27100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
27200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
27300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
27400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
27500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
27600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
27700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
27800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
27900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
28000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
28100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
28200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
28300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
28400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
28500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
28600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
28700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
28800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
28900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
29000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
29100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
29200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
29300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
29400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
29500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
29600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
29700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
29800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
29900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
30000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
30100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
30200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
30300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
30400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
30500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
30600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
30700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
30800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
30900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
31000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
31100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
31200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
31300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
31400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
31500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
31600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
31700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
31800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
31900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
32000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
32100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
32200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
32300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
32400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
32500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
32600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
32700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
32800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
32900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
33000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
33100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
33200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
33300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
33400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
33500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
33600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
33700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
33800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
33900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
34000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
34100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
34200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
34300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
34400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
34500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
34600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
34700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
34800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
34900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
35000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
35100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
35200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
35300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
35400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
35500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
35600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
35700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
35800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
35900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
36000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
36100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
36200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
36300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
36400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
36500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
36600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
36700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
36800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
36900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
37000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
37100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
37200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
37300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
37400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
37500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
37600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
37700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
37800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
37900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
38000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
38100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
38200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
38300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
38400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
38500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
38600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
38700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
38800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
38900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
39000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
39100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
39200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
39300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
39400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
39500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
39600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
39700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
39800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
39900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
40000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
40100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
40200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
40300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
40400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
40500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
40600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
40700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
40800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
40900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
41000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
41100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
41200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
41300 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
41400 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
41500 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
41600 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
41700 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
41800 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
41900 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
42000 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
42100 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
42200 300.06 -88.22 -20893.66 3350.00 54000.00 1.0475
