# TimeStep Temp Press PotEng KinEng Volume Density
14100 299.60 -224.72 -20949.91 3350.00 54000.00 1.0453
14200 299.60 -224.72 -20949.91 3350.00 54000.00 1.0453
14300 299.60 -224.71 -20949.91 3350.00 54000.00 1.0453
14400 299.60 -224.71 -20949.91 3350.00 54000.00 1.0453
14500 299.60 -224.71 -20949.91 3350.00 54000.00 1.0453
14600 299.60 -224.71 -20949.91 3350.00 54000.00 1.0453
14700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
14800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
14900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
15000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
15100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
15200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
15300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
15400 299.60 -224.71 -20949.91 3350.00 54000.00 1.0453
15500 299.60 -224.71 -20949.91 3350.00 54000.00 1.0453
15600 299.60 -224.71 -20949.91 3350.00 54000.00 1.0453
15700 299.60 -224.71 -20949.91 3350.00 54000.00 1.0453
15800 299.60 -224.71 -20949.91 3350.00 54000.00 1.0453
15900 299.60 -224.71 -20949.91 3350.00 54000.00 1.0453
16000 299.60 -224.71 -20949.91 3350.00 54000.00 1.0453
16100 299.60 -224.71 -20949.91 3350.00 54000.00 1.0453
16200 299.60 -224.71 -20949.91 3350.00 54000.00 1.0453
16300 299.60 -224.71 -20949.91 3350.00 54000.00 1.0453
16400 299.60 -224.71 -20949.91 3350.00 54000.00 1.0453
16500 299.60 -224.71 -20949.91 3350.00 54000.00 1.0453
16600 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
16700 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
16800 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
16900 299.60 -224.72 -20949.91 3350.00 54000.00 1.0453
17000 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
17100 299.60 -224.72 -20949.91 3350.00 54000.00 1.0453
17200 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
17300 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
17400 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
17500 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
17600 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
17700 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
17800 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
17900 299.60 -224.72 -20949.91 3350.00 54000.00 1.0453
18000 299.60 -224.72 -20949.91 3350.00 54000.00 1.0453
18100 299.60 -224.72 -20949.91 3350.00 54000.00 1.0453
18200 299.60 -224.72 -20949.91 3350.00 54000.00 1.0453
18300 299.60 -224.72 -20949.91 3350.00 54000.00 1.0453
18400 299.60 -224.72 -20949.91 3350.00 54000.00 1.0453
18500 299.60 -224.72 -20949.91 3350.00 54000.00 1.0453
18600 299.60 -224.72 -20949.91 3350.00 54000.00 1.0453
18700 299.60 -224.72 -20949.91 3350.00 54000.00 1.0453
18800 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
18900 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
19000 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
19100 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
19200 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
19300 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
19400 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
19500 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
19600 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
19700 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
19800 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
19900 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
20000 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
20100 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
20200 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
20300 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
20400 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
20500 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
20600 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
20700 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
20800 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
20900 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
21000 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
21100 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
21200 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
21300 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
21400 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
21500 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
21600 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
21700 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
21800 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
21900 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
22000 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
22100 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
22200 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
22300 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
22400 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
22500 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
22600 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
22700 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
22800 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
22900 299.60 -224.72 -20949.90 3350.00 54000.00 1.0453
23000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
23100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
23200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
23300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
23400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
23500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
23600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
23700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
23800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
23900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
24000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
24100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
24200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
24300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
24400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
24500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
24600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
24700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
24800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
24900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
25000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
25100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
25200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
25300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
25400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
25500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
25600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
25700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
25800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
25900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
26000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
26100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
26200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
26300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
26400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
26500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
26600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
26700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
26800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
26900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
27000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
27100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
27200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
27300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
27400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
27500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
27600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
27700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
27800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
27900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
28000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
28100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
28200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
28300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
28400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
28500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
28600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
28700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
28800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
28900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
29000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
29100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
29200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
29300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
29400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
29500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
29600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
29700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
29800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
29900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
30000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
30100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
30200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
30300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
30400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
30500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
30600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
30700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
30800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
30900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
31000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
31100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
31200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
31300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
31400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
31500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
31600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
31700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
31800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
31900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
32000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
32100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
32200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
32300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
32400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
32500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
32600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
32700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
32800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
32900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
33000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
33100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
33200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
33300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
33400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
33500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
33600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
33700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
33800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
33900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
34000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
34100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
34200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
34300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
34400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
34500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
34600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
34700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
34800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
34900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
35000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
35100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
35200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
35300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
35400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
35500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
35600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
35700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
35800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
35900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
36000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
36100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
36200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
36300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
36400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
36500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
36600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
36700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
36800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
36900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
37000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
37100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
37200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
37300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
37400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
37500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
37600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
37700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
37800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
37900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
38000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
38100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
38200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
38300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
38400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
38500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
38600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
38700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
38800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
38900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
39000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
39100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
39200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
39300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
39400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
39500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
39600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
39700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
39800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
39900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
40000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
40100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
40200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
40300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
40400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
40500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
40600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
40700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
40800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
40900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
41000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
41100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
41200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
41300 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
41400 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
41500 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
41600 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
41700 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
41800 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
41900 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
42000 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
42100 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
42200 299.60 -224.71 -20949.90 3350.00 54000.00 1.0453
