# TimeStep Temp Press PotEng KinEng Volume Density
6500 300.03 -80.24 -20884.03 3350.00 54000.00 1.0471
6600 300.03 -80.23 -20884.01 3350.00 54000.00 1.0471
6700 300.03 -80.22 -20883.99 3350.00 54000.00 1.0471
6800 300.03 -80.21 -20883.97 3350.00 54000.00 1.0471
6900 300.03 -80.20 -20883.94 3350.00 54000.00 1.0471
7000 300.03 -80.19 -20883.92 3350.00 54000.00 1.0471
7100 300.03 -80.18 -20883.91 3350.00 54000.00 1.0471
7200 300.03 -80.17 -20883.89 3350.00 54000.00 1.0471
7300 300.03 -80.16 -20883.87 3350.00 54000.00 1.0471
7400 300.03 -80.16 -20883.85 3350.00 54000.00 1.0471
7500 300.03 -80.15 -20883.84 3350.00 54000.00 1.0471
7600 300.03 -80.14 -20883.82 3350.00 54000.00 1.0471
7700 300.03 -80.14 -20883.82 3350.00 54000.00 1.0471
7800 300.03 -80.13 -20883.80 3350.00 54000.00 1.0471
7900 300.03 -80.12 -20883.79 3350.00 54000.00 1.0471
8000 300.03 -80.12 -20883.77 3350.00 54000.00 1.0471
8100 300.03 -80.11 -20883.76 3350.00 54000.00 1.0471
8200 300.03 -80.11 -20883.75 3350.00 54000.00 1.0471
8300 300.03 -80.10 -20883.74 3350.00 54000.00 1.0471
8400 300.03 -80.10 -20883.73 3350.00 54000.00 1.0471
8500 300.03 -80.09 -20883.72 3350.00 54000.00 1.0471
8600 300.03 -80.09 -20883.71 3350.00 54000.00 1.0471
8700 300.03 -80.09 -20883.70 3350.00 54000.00 1.0471
8800 300.03 -80.09 -20883.70 3350.00 54000.00 1.0471
8900 300.03 -80.08 -20883.68 3350.00 54000.00 1.0471
9000 300.03 -80.08 -20883.67 3350.00 54000.00 1.0471
9100 300.03 -80.07 -20883.66 3350.00 54000.00 1.0471
9200 300.03 -80.07 -20883.66 3350.00 54000.00 1.0471
9300 300.03 -80.07 -20883.66 3350.00 54000.00 1.0471
9400 300.03 -80.07 -20883.65 3350.00 54000.00 1.0471
9500 300.03 -80.06 -20883.64 3350.00 54000.00 1.0471
9600 300.03 -80.06 -20883.64 3350.00 54000.00 1.0471
9700 300.03 -80.05 -20883.63 3350.00 54000.00 1.0471
9800 300.03 -80.05 -20883.63 3350.00 54000.00 1.0471
9900 300.03 -80.05 -20883.62 3350.00 54000.00 1.0471
10000 300.03 -80.05 -20883.62 3350.00 54000.00 1.0471
10100 300.03 -80.04 -20883.62 3350.00 54000.00 1.0471
10200 300.03 -80.04 -20883.61 3350.00 54000.00 1.0471
10300 300.03 -80.04 -20883.60 3350.00 54000.00 1.0471
10400 300.03 -80.03 -20883.59 3350.00 54000.00 1.0471
10500 300.03 -80.03 -20883.59 3350.00 54000.00 1.0471
10600 300.03 -80.03 -20883.59 3350.00 54000.00 1.0471
10700 300.03 -80.02 -20883.58 3350.00 54000.00 1.0471
10800 300.03 -80.02 -20883.58 3350.00 54000.00 1.0471
10900 300.03 -80.02 -20883.58 3350.00 54000.00 1.0471
11000 300.03 -80.02 -20883.57 3350.00 54000.00 1.0471
11100 300.03 -80.02 -20883.57 3350.00 54000.00 1.0471
11200 300.03 -80.02 -20883.57 3350.00 54000.00 1.0471
11300 300.03 -80.02 -20883.57 3350.00 54000.00 1.0471
11400 300.03 -80.02 -20883.56 3350.00 54000.00 1.0471
11500 300.03 -80.02 -20883.56 3350.00 54000.00 1.0471
11600 300.03 -80.01 -20883.56 3350.00 54000.00 1.0471
11700 300.03 -80.01 -20883.56 3350.00 54000.00 1.0471
11800 300.03 -80.01 -20883.56 3350.00 54000.00 1.0471
11900 300.03 -80.01 -20883.55 3350.00 54000.00 1.0471
12000 300.03 -80.01 -20883.55 3350.00 54000.00 1.0471
12100 300.03 -80.01 -20883.55 3350.00 54000.00 1.0471
12200 300.03 -80.01 -20883.55 3350.00 54000.00 1.0471
12300 300.03 -80.01 -20883.55 3350.00 54000.00 1.0471
12400 300.03 -80.01 -20883.55 3350.00 54000.00 1.0471
12500 300.03 -80.01 -20883.54 3350.00 54000.00 1.0471
12600 300.03 -80.01 -20883.54 3350.00 54000.00 1.0471
12700 300.03 -80.01 -20883.54 3350.00 54000.00 1.0471
12800 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
12900 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
13000 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
13100 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
13200 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
13300 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
13400 300.03 -80.00 -20883.53 3350.00 54000.00 1.0471
13500 300.03 -80.00 -20883.53 3350.00 54000.00 1.0471
13600 300.03 -80.00 -20883.53 3350.00 54000.00 1.0471
13700 300.03 -80.00 -20883.53 3350.00 54000.00 1.0471
13800 300.03 -80.00 -20883.53 3350.00 54000.00 1.0471
13900 300.03 -80.00 -20883.53 3350.00 54000.00 1.0471
14000 300.03 -80.00 -20883.53 3350.00 54000.00 1.0471
14100 300.03 -80.00 -20883.53 3350.00 54000.00 1.0471
14200 300.03 -80.00 -20883.53 3350.00 54000.00 1.0471
14300 300.03 -80.00 -20883.53 3350.00 54000.00 1.0471
14400 300.03 -80.00 -20883.53 3350.00 54000.00 1.0471
14500 300.03 -80.00 -20883.53 3350.00 54000.00 1.0471
14600 300.03 -80.00 -20883.53 3350.00 54000.00 1.0471
14700 300.03 -80.00 -20883.53 3350.00 54000.00 1.0471
14800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
14900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
15000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
15100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
15200 300.03 -80.00 -20883.53 3350.00 54000.00 1.0471
15300 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
15400 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
15500 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
15600 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
15700 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
15800 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
15900 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
16000 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
16100 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
16200 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
16300 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
16400 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
16500 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
16600 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
16700 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
16800 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
16900 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
17000 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
17100 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
17200 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
17300 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
17400 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
17500 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
17600 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
17700 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
17800 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
17900 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
18000 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
18100 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
18200 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
18300 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
18400 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
18500 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
18600 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
18700 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
18800 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
18900 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
19000 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
19100 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
19200 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
19300 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
19400 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
19500 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
19600 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
19700 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
19800 300.03 -80.00 -20883.54 3350.00 54000.00 1.0471
19900 300.03 -79.99 -20883.54 3350.00 54000.00 1.0471
20000 300.03 -79.99 -20883.54 3350.00 54000.00 1.0471
20100 300.03 -79.99 -20883.54 3350.00 54000.00 1.0471
20200 300.03 -79.99 -20883.54 3350.00 54000.00 1.0471
20300 300.03 -79.99 -20883.54 3350.00 54000.00 1.0471
20400 300.03 -79.99 -20883.54 3350.00 54000.00 1.0471
20500 300.03 -79.99 -20883.54 3350.00 54000.00 1.0471
20600 300.03 -79.99 -20883.54 3350.00 54000.00 1.0471
20700 300.03 -79.99 -20883.54 3350.00 54000.00 1.0471
20800 300.03 -79.99 -20883.54 3350.00 54000.00 1.0471
20900 300.03 -79.99 -20883.54 3350.00 54000.00 1.0471
21000 300.03 -79.99 -20883.54 3350.00 54000.00 1.0471
21100 300.03 -79.99 -20883.54 3350.00 54000.00 1.0471
21200 300.03 -79.99 -20883.54 3350.00 54000.00 1.0471
21300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
21400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
21500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
21600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
21700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
21800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
21900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
22000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
22100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
22200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
22300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
22400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
22500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
22600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
22700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
22800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
22900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
23000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
23100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
23200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
23300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
23400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
23500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
23600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
23700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
23800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
23900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
24000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
24100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
24200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
24300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
24400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
24500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
24600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
24700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
24800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
24900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
25000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
25100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
25200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
25300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
25400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
25500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
25600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
25700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
25800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
25900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
26000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
26100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
26200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
26300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
26400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
26500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
26600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
26700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
26800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
26900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
27000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
27100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
27200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
27300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
27400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
27500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
27600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
27700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
27800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
27900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
28000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
28100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
28200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
28300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
28400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
28500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
28600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
28700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
28800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
28900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
29000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
29100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
29200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
29300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
29400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
29500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
29600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
29700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
29800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
29900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
30000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
30100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
30200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
30300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
30400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
30500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
30600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
30700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
30800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
30900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
31000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
31100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
31200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
31300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
31400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
31500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
31600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
31700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
31800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
31900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
32000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
32100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
32200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
32300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
32400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
32500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
32600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
32700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
32800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
32900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
33000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
33100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
33200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
33300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
33400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
33500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
33600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
33700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
33800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
33900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
34000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
34100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
34200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
34300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
34400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
34500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
34600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
34700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
34800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
34900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
35000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
35100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
35200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
35300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
35400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
35500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
35600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
35700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
35800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
35900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
36000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
36100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
36200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
36300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
36400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
36500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
36600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
36700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
36800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
36900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
37000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
37100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
37200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
37300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
37400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
37500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
37600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
37700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
37800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
37900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
38000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
38100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
38200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
38300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
38400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
38500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
38600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
38700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
38800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
38900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
39000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
39100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
39200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
39300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
39400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
39500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
39600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
39700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
39800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
39900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
40000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
40100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
40200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
40300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
40400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
40500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
40600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
40700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
40800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
40900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
41000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
41100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
41200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
41300 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
41400 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
41500 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
41600 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
41700 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
41800 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
41900 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
42000 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
42100 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
42200 300.03 -79.99 -20883.53 3350.00 54000.00 1.0471
