# TimeStep Temp Press PotEng KinEng Volume Density
13200 300.01 -95.35 -20914.71 3350.00 54000.00 1.0477
13300 300.01 -95.35 -20914.71 3350.00 54000.00 1.0477
13400 300.01 -95.35 -20914.71 3350.00 54000.00 1.0477
13500 300.01 -95.35 -20914.71 3350.00 54000.00 1.0477
13600 300.01 -95.34 -20914.71 3350.00 54000.00 1.0477
13700 300.01 -95.34 -20914.71 3350.00 54000.00 1.0477
13800 300.01 -95.34 -20914.71 3350.00 54000.00 1.0477
13900 300.01 -95.34 -20914.71 3350.00 54000.00 1.0477
14000 300.01 -95.33 -20914.71 3350.00 54000.00 1.0477
14100 300.01 -95.33 -20914.72 3350.00 54000.00 1.0477
14200 300.01 -95.33 -20914.72 3350.00 54000.00 1.0477
14300 300.01 -95.33 -20914.72 3350.00 54000.00 1.0477
14400 300.01 -95.33 -20914.73 3350.00 54000.00 1.0477
14500 300.01 -95.33 -20914.73 3350.00 54000.00 1.0477
14600 300.01 -95.32 -20914.73 3350.00 54000.00 1.0477
14700 300.01 -95.32 -20914.73 3350.00 54000.00 1.0477
14800 300.01 -95.32 -20914.73 3350.00 54000.00 1.0477
14900 300.01 -95.32 -20914.73 3350.00 54000.00 1.0477
15000 300.01 -95.32 -20914.73 3350.00 54000.00 1.0477
15100 300.01 -95.32 -20914.73 3350.00 54000.00 1.0477
15200 300.01 -95.31 -20914.73 3350.00 54000.00 1.0477
15300 300.01 -95.31 -20914.73 3350.00 54000.00 1.0477
15400 300.01 -95.31 -20914.73 3350.00 54000.00 1.0477
15500 300.01 -95.31 -20914.73 3350.00 54000.00 1.0477
15600 300.01 -95.31 -20914.73 3350.00 54000.00 1.0477
15700 300.01 -95.30 -20914.73 3350.00 54000.00 1.0477
15800 300.01 -95.30 -20914.73 3350.00 54000.00 1.0477
15900 300.01 -95.30 -20914.73 3350.00 54000.00 1.0477
16000 300.01 -95.30 -20914.73 3350.00 54000.00 1.0477
16100 300.01 -95.29 -20914.73 3350.00 54000.00 1.0477
16200 300.01 -95.29 -20914.74 3350.00 54000.00 1.0477
16300 300.01 -95.29 -20914.74 3350.00 54000.00 1.0477
16400 300.01 -95.29 -20914.74 3350.00 54000.00 1.0477
16500 300.01 -95.29 -20914.74 3350.00 54000.00 1.0477
16600 300.01 -95.29 -20914.74 3350.00 54000.00 1.0477
16700 300.01 -95.29 -20914.74 3350.00 54000.00 1.0477
16800 300.01 -95.29 -20914.74 3350.00 54000.00 1.0477
16900 300.01 -95.29 -20914.74 3350.00 54000.00 1.0477
17000 300.01 -95.29 -20914.74 3350.00 54000.00 1.0477
17100 300.01 -95.29 -20914.74 3350.00 54000.00 1.0477
17200 300.01 -95.29 -20914.75 3350.00 54000.00 1.0477
17300 300.01 -95.29 -20914.75 3350.00 54000.00 1.0477
17400 300.01 -95.28 -20914.75 3350.00 54000.00 1.0477
17500 300.01 -95.28 -20914.75 3350.00 54000.00 1.0477
17600 300.01 -95.28 -20914.75 3350.00 54000.00 1.0477
17700 300.01 -95.28 -20914.75 3350.00 54000.00 1.0477
17800 300.01 -95.28 -20914.75 3350.00 54000.00 1.0477
17900 300.01 -95.28 -20914.75 3350.00 54000.00 1.0477
18000 300.01 -95.28 -20914.76 3350.00 54000.00 1.0477
18100 300.01 -95.28 -20914.76 3350.00 54000.00 1.0477
18200 300.01 -95.28 -20914.76 3350.00 54000.00 1.0477
18300 300.01 -95.28 -20914.76 3350.00 54000.00 1.0477
18400 300.01 -95.28 -20914.76 3350.00 54000.00 1.0477
18500 300.01 -95.28 -20914.76 3350.00 54000.00 1.0477
18600 300.01 -95.27 -20914.76 3350.00 54000.00 1.0477
18700 300.01 -95.27 -20914.76 3350.00 54000.00 1.0477
18800 300.01 -95.27 -20914.76 3350.00 54000.00 1.0477
18900 300.01 -95.27 -20914.76 3350.00 54000.00 1.0477
19000 300.01 -95.27 -20914.76 3350.00 54000.00 1.0477
19100 300.01 -95.27 -20914.76 3350.00 54000.00 1.0477
19200 300.01 -95.27 -20914.76 3350.00 54000.00 1.0477
19300 300.01 -95.27 -20914.75 3350.00 54000.00 1.0477
19400 300.01 -95.26 -20914.75 3350.00 54000.00 1.0477
19500 300.01 -95.26 -20914.75 3350.00 54000.00 1.0477
19600 300.01 -95.26 -20914.75 3350.00 54000.00 1.0477
19700 300.01 -95.26 -20914.75 3350.00 54000.00 1.0477
19800 300.01 -95.26 -20914.75 3350.00 54000.00 1.0477
19900 300.01 -95.26 -20914.75 3350.00 54000.00 1.0477
20000 300.01 -95.26 -20914.75 3350.00 54000.00 1.0477
20100 300.01 -95.26 -20914.75 3350.00 54000.00 1.0477
20200 300.01 -95.26 -20914.75 3350.00 54000.00 1.0477
20300 300.01 -95.26 -20914.75 3350.00 54000.00 1.0477
20400 300.01 -95.26 -20914.75 3350.00 54000.00 1.0477
20500 300.01 -95.26 -20914.75 3350.00 54000.00 1.0477
20600 300.01 -95.26 -20914.75 3350.00 54000.00 1.0477
20700 300.01 -95.26 -20914.75 3350.00 54000.00 1.0477
20800 300.01 -95.26 -20914.75 3350.00 54000.00 1.0477
20900 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
21000 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
21100 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
21200 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
21300 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
21400 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
21500 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
21600 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
21700 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
21800 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
21900 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
22000 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
22100 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
22200 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
22300 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
22400 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
22500 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
22600 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
22700 300.01 -95.25 -20914.75 3350.00 54000.00 1.0477
22800 300.01 -95.24 -20914.75 3350.00 54000.00 1.0477
22900 300.01 -95.24 -20914.75 3350.00 54000.00 1.0477
23000 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
23100 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
23200 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
23300 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
23400 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
23500 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
23600 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
23700 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
23800 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
23900 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
24000 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
24100 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
24200 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
24300 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
24400 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
24500 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
24600 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
24700 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
24800 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
24900 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
25000 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
25100 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
25200 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
25300 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
25400 300.01 -95.24 -20914.76 3350.00 54000.00 1.0477
25500 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
25600 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
25700 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
25800 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
25900 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
26000 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
26100 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
26200 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
26300 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
26400 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
26500 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
26600 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
26700 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
26800 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
26900 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
27000 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
27100 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
27200 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
27300 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
27400 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
27500 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
27600 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
27700 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
27800 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
27900 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
28000 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
28100 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
28200 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
28300 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
28400 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
28500 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
28600 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
28700 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
28800 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
28900 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
29000 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
29100 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
29200 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
29300 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
29400 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
29500 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
29600 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
29700 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
29800 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
29900 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
30000 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
30100 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
30200 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
30300 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
30400 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
30500 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
30600 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
30700 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
30800 300.01 -95.23 -20914.77 3350.00 54000.00 1.0477
30900 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
31000 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
31100 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
31200 300.01 -95.23 -20914.76 3350.00 54000.00 1.0477
31300 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
31400 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
31500 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
31600 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
31700 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
31800 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
31900 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
32000 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
32100 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
32200 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
32300 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
32400 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
32500 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
32600 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
32700 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
32800 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
32900 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
33000 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
33100 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
33200 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
33300 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
33400 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
33500 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
33600 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
33700 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
33800 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
33900 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
34000 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
34100 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
34200 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
34300 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
34400 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
34500 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
34600 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
34700 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
34800 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
34900 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
35000 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
35100 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
35200 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
35300 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
35400 300.01 -95.22 -20914.77 3350.00 54000.00 1.0477
35500 300.01 -95.22 -20914.77 3350.00 54000.00 1.0477
35600 300.01 -95.22 -20914.77 3350.00 54000.00 1.0477
35700 300.01 -95.22 -20914.77 3350.00 54000.00 1.0477
35800 300.01 -95.22 -20914.77 3350.00 54000.00 1.0477
35900 300.01 -95.22 -20914.77 3350.00 54000.00 1.0477
36000 300.01 -95.22 -20914.77 3350.00 54000.00 1.0477
36100 300.01 -95.22 -20914.77 3350.00 54000.00 1.0477
36200 300.01 -95.22 -20914.77 3350.00 54000.00 1.0477
36300 300.01 -95.22 -20914.77 3350.00 54000.00 1.0477
36400 300.01 -95.22 -20914.77 3350.00 54000.00 1.0477
36500 300.01 -95.22 -20914.77 3350.00 54000.00 1.0477
36600 300.01 -95.22 -20914.77 3350.00 54000.00 1.0477
36700 300.01 -95.22 -20914.77 3350.00 54000.00 1.0477
36800 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
36900 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
37000 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
37100 300.01 -95.22 -20914.76 3350.00 54000.00 1.0477
37200 300.01 -95.21 -20914.76 3350.00 54000.00 1.0477
37300 300.01 -95.21 -20914.76 3350.00 54000.00 1.0477
37400 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
37500 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
37600 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
37700 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
37800 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
37900 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
38000 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
38100 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
38200 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
38300 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
38400 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
38500 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
38600 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
38700 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
38800 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
38900 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
39000 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
39100 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
39200 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
39300 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
39400 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
39500 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
39600 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
39700 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
39800 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
39900 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
40000 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
40100 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
40200 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
40300 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
40400 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
40500 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
40600 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
40700 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
40800 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
40900 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
41000 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
41100 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
41200 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
41300 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
41400 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
41500 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
41600 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
41700 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
41800 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
41900 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
42000 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
42100 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
42200 300.01 -95.21 -20914.77 3350.00 54000.00 1.0477
